url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,15,10
/Ricardokevins/Bert-In-Relation-Extraction/actions,1,1
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,1,1
/Ricardokevins/Bert-In-Relation-Extraction/issues,1,1
/Ricardokevins/Bert-In-Relation-Extraction/issues/14,1,1
/Ricardokevins/Bert-In-Relation-Extraction/issues/16,1,1
/Ricardokevins/Bert-In-Relation-Extraction/issues/17,1,1
/Ricardokevins/Bert-In-Relation-Extraction/issues/19,1,1
/Ricardokevins/Bert-In-Relation-Extraction/issues/20,1,1
/Ricardokevins/Bert-In-Relation-Extraction/issues/22,1,1
