time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-08 00:00:00+00:00,4.0,4.0,34,16
2024-01-09 00:00:00+00:00,5.0,5.0,86,15
2024-01-10 00:00:00+00:00,3.0,3.0,37,7
2024-01-11 00:00:00+00:00,2.0,2.0,54,13
2024-01-12 00:00:00+00:00,3.0,3.0,17,10
2024-01-13 00:00:00+00:00,3.0,3.0,11,2
2024-01-14 00:00:00+00:00,3.0,3.0,8,5
2024-01-15 00:00:00+00:00,4.0,4.0,19,8
2024-01-16 00:00:00+00:00,2.0,2.0,27,11
2024-01-17 00:00:00+00:00,2.0,2.0,30,10
2024-01-18 00:00:00+00:00,2.0,2.0,28,8
2024-01-19 00:00:00+00:00,2.0,2.0,23,6
2024-01-20 00:00:00+00:00,2.0,2.0,10,6
2024-01-21 00:00:00+00:00,,,8,4
