time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-11 00:00:00+00:00,,,2,1
2024-08-12 00:00:00+00:00,,,26,5
2024-08-13 00:00:00+00:00,3.0,1.0,20,10
2024-08-14 00:00:00+00:00,,,7,6
2024-08-15 00:00:00+00:00,1.0,1.0,6,3
2024-08-16 00:00:00+00:00,,,12,6
2024-08-17 00:00:00+00:00,3.0,1.0,29,8
2024-08-18 00:00:00+00:00,3.0,2.0,5,3
2024-08-19 00:00:00+00:00,,,11,9
2024-08-20 00:00:00+00:00,,,33,7
2024-08-21 00:00:00+00:00,2.0,1.0,17,5
2024-08-22 00:00:00+00:00,4.0,1.0,4,3
2024-08-23 00:00:00+00:00,3.0,1.0,34,5
