time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-17 00:00:00+00:00,1,1,18,3
2025-02-18 00:00:00+00:00,2,2,1,1
2025-02-19 00:00:00+00:00,1,1,8,3
2025-02-20 00:00:00+00:00,5,2,15,6
2025-02-21 00:00:00+00:00,7,4,3,2
2025-02-22 00:00:00+00:00,2,2,8,5
2025-02-23 00:00:00+00:00,5,2,2,2
2025-02-24 00:00:00+00:00,2,2,43,9
2025-02-25 00:00:00+00:00,3,2,16,12
2025-02-26 00:00:00+00:00,5,3,15,6
2025-02-27 00:00:00+00:00,7,3,5,4
2025-02-28 00:00:00+00:00,6,2,8,5
2025-03-01 00:00:00+00:00,7,4,15,7
2025-03-02 00:00:00+00:00,1,1,5,2
