time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-08 00:00:00+00:00,3.0,3.0,32,14
2024-04-09 00:00:00+00:00,2.0,2.0,33,13
2024-04-10 00:00:00+00:00,2.0,2.0,59,12
2024-04-11 00:00:00+00:00,4.0,2.0,33,9
2024-04-12 00:00:00+00:00,1.0,1.0,13,6
2024-04-13 00:00:00+00:00,2.0,2.0,18,6
2024-04-14 00:00:00+00:00,1.0,1.0,8,6
2024-04-15 00:00:00+00:00,4.0,3.0,68,12
2024-04-16 00:00:00+00:00,6.0,3.0,24,11
2024-04-17 00:00:00+00:00,2.0,2.0,11,9
2024-04-18 00:00:00+00:00,4.0,3.0,76,8
2024-04-19 00:00:00+00:00,2.0,2.0,7,6
2024-04-20 00:00:00+00:00,5.0,2.0,72,11
2024-04-21 00:00:00+00:00,,,64,11
