url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,128,71
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,39,12
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,29,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,19,7
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,17,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,15,3
/Ricardokevins/Bert-In-Relation-Extraction/issues,14,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,13,6
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,13,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,11,4
