time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-10 00:00:00+00:00,4,4,6.0,3.0
2025-10-11 00:00:00+00:00,5,5,,
2025-10-12 00:00:00+00:00,6,5,1.0,1.0
2025-10-13 00:00:00+00:00,11,9,1.0,1.0
2025-10-14 00:00:00+00:00,14,3,4.0,3.0
2025-10-15 00:00:00+00:00,1,1,18.0,2.0
2025-10-16 00:00:00+00:00,8,2,1.0,1.0
2025-10-17 00:00:00+00:00,7,2,4.0,1.0
2025-10-18 00:00:00+00:00,13,3,6.0,2.0
2025-10-19 00:00:00+00:00,8,2,4.0,2.0
2025-10-20 00:00:00+00:00,9,4,1.0,1.0
2025-10-21 00:00:00+00:00,13,3,5.0,3.0
2025-10-22 00:00:00+00:00,7,2,2.0,2.0
2025-10-23 00:00:00+00:00,1,1,4.0,4.0
