url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,40,26
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,16,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,15,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,13,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/test.py,9,2
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,7,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,6,1
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,4,1
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,3,1
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/nohup.out,2,1
