url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,302,128
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,24,14
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,21,13
/Ricardokevins/Bert-In-Relation-Extraction/issues,21,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,20,18
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,18,14
/Ricardokevins/Bert-In-Relation-Extraction/search,11,8
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,9,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,8,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010980.png,8,6
