time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-14 00:00:00+00:00,2,2,5.0,2.0
2023-01-15 00:00:00+00:00,2,2,3.0,2.0
2023-01-16 00:00:00+00:00,4,4,4.0,4.0
2023-01-17 00:00:00+00:00,2,2,9.0,4.0
2023-01-18 00:00:00+00:00,1,1,5.0,5.0
2023-01-19 00:00:00+00:00,2,2,25.0,4.0
2023-01-20 00:00:00+00:00,1,1,2.0,2.0
2023-01-21 00:00:00+00:00,1,1,1.0,1.0
2023-01-22 00:00:00+00:00,1,1,,
2023-01-23 00:00:00+00:00,3,3,4.0,4.0
2023-01-24 00:00:00+00:00,4,2,,
2023-01-25 00:00:00+00:00,4,2,9.0,3.0
2023-01-26 00:00:00+00:00,5,2,1.0,1.0
2023-01-27 00:00:00+00:00,1,1,4.0,2.0
