time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-18 00:00:00+00:00,3.0,2.0,5,3
2024-08-19 00:00:00+00:00,,,11,9
2024-08-20 00:00:00+00:00,,,33,7
2024-08-21 00:00:00+00:00,2.0,1.0,17,5
2024-08-22 00:00:00+00:00,4.0,1.0,4,3
2024-08-23 00:00:00+00:00,6.0,2.0,34,5
2024-08-25 00:00:00+00:00,,,33,5
2024-08-26 00:00:00+00:00,,,9,5
2024-08-27 00:00:00+00:00,1.0,1.0,11,4
2024-08-28 00:00:00+00:00,,,59,7
2024-08-29 00:00:00+00:00,4.0,2.0,23,7
2024-08-30 00:00:00+00:00,,,28,6
2024-08-31 00:00:00+00:00,,,1,1
