url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,119,69
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,35,11
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,30,10
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,26,9
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,17,5
/Ricardokevins/Bert-In-Relation-Extraction/issues,16,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,13,5
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,13,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,10,2
/Ricardokevins/Bert-In-Relation-Extraction/tree/main,8,5
