url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,23,17
/Ricardokevins/Bert-In-Relation-Extraction/issues,4,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,3,1
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image.png,1,1
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/nohup.out,1,1
/Ricardokevins/Bert-In-Relation-Extraction/issues/11,1,1
/Ricardokevins/Bert-In-Relation-Extraction/issues/32,1,1
/Ricardokevins/Bert-In-Relation-Extraction/issues/38,1,1
/Ricardokevins/Bert-In-Relation-Extraction/issues/47,1,1
/ricardokevins/bert-in-relation-extraction/blob/main/run.sh,1,1
