url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,66,43
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,22,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,19,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,16,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,16,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,10,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,8,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/test.py,6,1
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,4,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,4,2
