url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,93,49
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,9,5
/Ricardokevins/Bert-In-Relation-Extraction/issues,6,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,5,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,4,4
/Ricardokevins/Bert-In-Relation-Extraction/issues/57,4,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,3,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,3,3
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,3,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,3,2
