time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-27 00:00:00+00:00,2.0,2.0,54,22
2023-02-28 00:00:00+00:00,3.0,2.0,53,21
2023-03-01 00:00:00+00:00,4.0,4.0,39,20
2023-03-02 00:00:00+00:00,5.0,4.0,38,21
2023-03-03 00:00:00+00:00,6.0,5.0,64,11
2023-03-04 00:00:00+00:00,2.0,2.0,61,12
2023-03-05 00:00:00+00:00,3.0,3.0,28,12
2023-03-06 00:00:00+00:00,2.0,2.0,36,19
2023-03-07 00:00:00+00:00,6.0,5.0,44,20
2023-03-08 00:00:00+00:00,3.0,2.0,91,25
2023-03-09 00:00:00+00:00,6.0,6.0,27,12
2023-03-10 00:00:00+00:00,3.0,2.0,43,21
2023-03-11 00:00:00+00:00,2.0,2.0,8,5
2023-03-12 00:00:00+00:00,,,25,7
