time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-19 00:00:00+00:00,3,3,7,6
2023-02-20 00:00:00+00:00,4,3,51,16
2023-02-21 00:00:00+00:00,2,2,25,15
2023-02-22 00:00:00+00:00,4,4,32,9
2023-02-23 00:00:00+00:00,3,3,20,11
2023-02-24 00:00:00+00:00,2,2,11,7
2023-02-25 00:00:00+00:00,5,4,9,5
2023-02-26 00:00:00+00:00,5,5,10,3
2023-02-27 00:00:00+00:00,2,2,54,22
2023-02-28 00:00:00+00:00,3,2,53,21
2023-03-01 00:00:00+00:00,4,4,39,20
2023-03-02 00:00:00+00:00,5,4,38,21
2023-03-03 00:00:00+00:00,6,5,64,11
2023-03-04 00:00:00+00:00,1,1,61,12
