url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,41,30
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,11,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,10,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,7,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,5,4
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,5,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,5,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010980.png,5,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,4,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image.png,4,3
