url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,170,92
/Ricardokevins/Bert-In-Relation-Extraction/issues,31,14
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,25,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,22,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,20,9
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/__pycache__,18,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,17,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,15,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,15,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,14,5
