url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,319,135
/Ricardokevins/Bert-In-Relation-Extraction/issues,42,12
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,20,16
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,20,13
/Ricardokevins/Bert-In-Relation-Extraction/search,18,12
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,16,12
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,16,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,14,9
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,11,11
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/test.py,10,7
