time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-17 00:00:00+00:00,5,2,41,4
2025-04-18 00:00:00+00:00,3,2,92,13
2025-04-19 00:00:00+00:00,3,2,3,3
2025-04-20 00:00:00+00:00,1,1,9,4
2025-04-21 00:00:00+00:00,4,3,22,6
2025-04-22 00:00:00+00:00,7,3,19,8
2025-04-23 00:00:00+00:00,6,3,11,7
2025-04-24 00:00:00+00:00,1,1,8,6
2025-04-25 00:00:00+00:00,4,2,6,4
2025-04-26 00:00:00+00:00,4,2,3,2
2025-04-27 00:00:00+00:00,3,2,22,6
2025-04-28 00:00:00+00:00,5,4,38,13
2025-04-29 00:00:00+00:00,1,1,10,6
2025-04-30 00:00:00+00:00,1,1,8,6
