url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,70,42
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,10,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,8,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,7,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,7,3
/Ricardokevins/Bert-In-Relation-Extraction/issues,6,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,4,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,4,1
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,3,3
/Ricardokevins/Bert-In-Relation-Extraction/issues/57,3,3
