url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,135,58
/Ricardokevins/Bert-In-Relation-Extraction/issues,69,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,22,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,21,6
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,20,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,18,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,15,7
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,15,6
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/__pycache__,15,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010980.png,12,4
