url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,174,87
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,71,13
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,59,11
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,41,10
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/__pycache__,34,5
/Ricardokevins/Bert-In-Relation-Extraction/issues,33,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,31,11
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,27,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,26,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,24,7
