time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-05 00:00:00+00:00,,,72,17
2024-07-06 00:00:00+00:00,,,12,3
2024-07-07 00:00:00+00:00,,,21,4
2024-07-08 00:00:00+00:00,,,19,10
2024-07-09 00:00:00+00:00,5.0,1.0,38,13
2024-07-10 00:00:00+00:00,2.0,2.0,52,9
2024-07-11 00:00:00+00:00,,,37,13
2024-07-12 00:00:00+00:00,1.0,1.0,44,11
2024-07-13 00:00:00+00:00,1.0,1.0,44,6
2024-07-14 00:00:00+00:00,6.0,2.0,20,10
2024-07-15 00:00:00+00:00,3.0,1.0,36,10
2024-07-16 00:00:00+00:00,1.0,1.0,15,8
2024-07-17 00:00:00+00:00,,,27,7
2024-07-18 00:00:00+00:00,1.0,1.0,21,7
