time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-10 00:00:00+00:00,5,4,101.0,16.0
2023-07-11 00:00:00+00:00,16,12,99.0,10.0
2023-07-12 00:00:00+00:00,5,4,25.0,9.0
2023-07-13 00:00:00+00:00,3,2,75.0,22.0
2023-07-14 00:00:00+00:00,4,3,44.0,11.0
2023-07-15 00:00:00+00:00,5,4,7.0,4.0
2023-07-16 00:00:00+00:00,4,3,1.0,1.0
2023-07-17 00:00:00+00:00,5,4,33.0,8.0
2023-07-18 00:00:00+00:00,4,3,24.0,9.0
2023-07-19 00:00:00+00:00,3,2,56.0,13.0
2023-07-20 00:00:00+00:00,4,3,20.0,13.0
2023-07-21 00:00:00+00:00,5,4,66.0,10.0
2023-07-22 00:00:00+00:00,7,5,,
2023-07-23 00:00:00+00:00,1,1,,
