url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,33,26
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,9,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,7,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/test.sh,7,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,6,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,4,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/test.py,4,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,3,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,3,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image.png,3,2
