time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-02 00:00:00+00:00,4,3,24,9
2023-05-03 00:00:00+00:00,2,2,52,18
2023-05-04 00:00:00+00:00,4,3,21,14
2023-05-05 00:00:00+00:00,3,2,86,20
2023-05-06 00:00:00+00:00,4,3,29,16
2023-05-07 00:00:00+00:00,3,2,20,9
2023-05-08 00:00:00+00:00,5,4,63,23
2023-05-09 00:00:00+00:00,4,3,87,19
2023-05-10 00:00:00+00:00,4,3,53,11
2023-05-11 00:00:00+00:00,5,4,46,15
2023-05-12 00:00:00+00:00,4,3,159,21
2023-05-13 00:00:00+00:00,4,3,53,9
2023-05-14 00:00:00+00:00,4,3,36,6
2023-05-15 00:00:00+00:00,3,3,153,28
