url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,156,93
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,131,11
/Ricardokevins/Bert-In-Relation-Extraction/issues,42,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,39,11
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,25,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,24,5
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,22,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,21,6
/Ricardokevins/Bert-In-Relation-Extraction/tree/main,19,12
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,19,6
