time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-24 00:00:00+00:00,9,5,1,1
2026-02-25 00:00:00+00:00,14,6,7,4
2026-02-26 00:00:00+00:00,10,6,0,0
2026-02-27 00:00:00+00:00,11,7,0,0
2026-02-28 00:00:00+00:00,13,9,0,0
2026-03-01 00:00:00+00:00,11,6,6,3
2026-03-02 00:00:00+00:00,23,10,2,2
2026-03-03 00:00:00+00:00,9,5,3,2
2026-03-04 00:00:00+00:00,4,4,0,0
2026-03-05 00:00:00+00:00,9,5,2,2
2026-03-06 00:00:00+00:00,16,6,9,2
2026-03-07 00:00:00+00:00,15,6,2,2
2026-03-08 00:00:00+00:00,7,3,1,1
2026-03-09 00:00:00+00:00,11,7,1,1
