time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-18 00:00:00+00:00,2,2,25,6
2023-11-19 00:00:00+00:00,1,1,73,11
2023-11-20 00:00:00+00:00,3,3,5,4
2023-11-21 00:00:00+00:00,3,3,18,4
2023-11-22 00:00:00+00:00,3,3,9,6
2023-11-23 00:00:00+00:00,3,3,77,14
2023-11-24 00:00:00+00:00,3,3,35,13
2023-11-25 00:00:00+00:00,1,1,3,2
2023-11-26 00:00:00+00:00,1,1,53,11
2023-11-27 00:00:00+00:00,4,4,54,13
2023-11-28 00:00:00+00:00,3,3,80,17
2023-11-29 00:00:00+00:00,1,1,33,7
2023-11-30 00:00:00+00:00,3,3,26,12
2023-12-01 00:00:00+00:00,1,1,45,8
