url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,42,30
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,9,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,7,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,5,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,5,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,4,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,3,3
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,3,3
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,3,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image.png,3,2
