time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-15 00:00:00+00:00,3,2,35,2
2025-03-16 00:00:00+00:00,5,4,19,4
2025-03-17 00:00:00+00:00,7,3,12,6
2025-03-18 00:00:00+00:00,3,3,16,4
2025-03-19 00:00:00+00:00,5,3,30,2
2025-03-20 00:00:00+00:00,14,7,8,2
2025-03-21 00:00:00+00:00,5,2,15,5
2025-03-22 00:00:00+00:00,9,3,51,9
2025-03-23 00:00:00+00:00,3,3,6,4
2025-03-24 00:00:00+00:00,1,1,8,6
2025-03-25 00:00:00+00:00,2,2,9,7
2025-03-26 00:00:00+00:00,5,2,4,4
2025-03-27 00:00:00+00:00,10,4,5,2
