time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-21 00:00:00+00:00,2.0,1.0,5,5
2024-10-22 00:00:00+00:00,2.0,2.0,20,10
2024-10-23 00:00:00+00:00,,,5,5
2024-10-24 00:00:00+00:00,,,15,4
2024-10-25 00:00:00+00:00,4.0,1.0,28,11
2024-10-26 00:00:00+00:00,,,2,2
2024-10-27 00:00:00+00:00,,,4,3
2024-10-28 00:00:00+00:00,1.0,1.0,23,12
2024-10-29 00:00:00+00:00,1.0,1.0,16,6
2024-10-30 00:00:00+00:00,3.0,1.0,13,4
2024-10-31 00:00:00+00:00,,,9,8
2024-11-01 00:00:00+00:00,2.0,2.0,21,10
2024-11-02 00:00:00+00:00,1.0,1.0,23,6
2024-11-03 00:00:00+00:00,,,2,2
