url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,81,43
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,13,7
/Ricardokevins/Bert-In-Relation-Extraction/issues,10,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,6,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,6,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,5,5
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,5,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image.png,4,4
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,4,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,4,3
