time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-19 00:00:00+00:00,4,3,25,8
2023-09-20 00:00:00+00:00,5,4,37,8
2023-09-21 00:00:00+00:00,4,3,17,6
2023-09-22 00:00:00+00:00,3,2,13,6
2023-09-23 00:00:00+00:00,6,3,20,3
2023-09-24 00:00:00+00:00,3,2,2,1
2023-09-25 00:00:00+00:00,4,3,44,9
2023-09-26 00:00:00+00:00,4,3,34,4
2023-09-27 00:00:00+00:00,4,3,134,19
2023-09-28 00:00:00+00:00,3,2,14,7
2023-09-29 00:00:00+00:00,3,2,22,3
2023-09-30 00:00:00+00:00,3,2,27,4
2023-10-01 00:00:00+00:00,3,2,2,1
2023-10-02 00:00:00+00:00,1,1,1,1
