url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,93,51
/Ricardokevins/Bert-In-Relation-Extraction/issues,15,5
/Ricardokevins/Bert-In-Relation-Extraction/tree/main,11,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,11,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,9,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,6,6
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,6,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,6,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image.png,5,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,4,4
