url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,121,70
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,29,13
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,28,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,20,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,14,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,13,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,13,3
/Ricardokevins/Bert-In-Relation-Extraction/tree/main,12,6
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,12,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,11,7
