url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,106,48
/Ricardokevins/Bert-In-Relation-Extraction/issues,57,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,19,11
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,12,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,11,8
/Ricardokevins/Bert-In-Relation-Extraction/tree/main,10,7
/Ricardokevins/Bert-In-Relation-Extraction/issues/2,8,1
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,7,5
/Ricardokevins/Bert-In-Relation-Extraction/issues/56,7,1
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,6,5
