time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-07 00:00:00+00:00,3.0,3.0,4,3
2025-04-08 00:00:00+00:00,2.0,2.0,15,4
2025-04-09 00:00:00+00:00,2.0,2.0,14,5
2025-04-10 00:00:00+00:00,5.0,2.0,7,4
2025-04-11 00:00:00+00:00,2.0,2.0,6,5
2025-04-12 00:00:00+00:00,5.0,2.0,8,2
2025-04-13 00:00:00+00:00,5.0,2.0,7,2
2025-04-14 00:00:00+00:00,1.0,1.0,42,12
2025-04-15 00:00:00+00:00,2.0,2.0,23,10
2025-04-16 00:00:00+00:00,7.0,3.0,21,6
2025-04-17 00:00:00+00:00,5.0,2.0,41,4
2025-04-18 00:00:00+00:00,3.0,2.0,92,13
2025-04-19 00:00:00+00:00,3.0,2.0,3,3
2025-04-20 00:00:00+00:00,,,9,4
