time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-09 00:00:00+00:00,6,6,27,12
2023-03-10 00:00:00+00:00,3,2,43,21
2023-03-11 00:00:00+00:00,2,2,8,5
2023-03-12 00:00:00+00:00,1,1,25,7
2023-03-13 00:00:00+00:00,3,3,81,20
2023-03-14 00:00:00+00:00,3,3,34,14
2023-03-15 00:00:00+00:00,3,3,36,16
2023-03-16 00:00:00+00:00,2,2,13,9
2023-03-17 00:00:00+00:00,2,2,9,7
2023-03-18 00:00:00+00:00,2,2,25,7
2023-03-19 00:00:00+00:00,2,2,10,7
2023-03-20 00:00:00+00:00,3,3,45,17
2023-03-21 00:00:00+00:00,3,2,56,17
2023-03-22 00:00:00+00:00,3,3,70,23
