time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-10 00:00:00+00:00,13,8,1,1
2026-04-11 00:00:00+00:00,15,9,2,2
2026-04-12 00:00:00+00:00,31,9,3,3
2026-04-13 00:00:00+00:00,17,6,28,5
2026-04-14 00:00:00+00:00,11,5,3,2
2026-04-15 00:00:00+00:00,19,7,3,2
2026-04-16 00:00:00+00:00,9,4,1,1
2026-04-17 00:00:00+00:00,17,7,0,0
2026-04-18 00:00:00+00:00,9,4,0,0
2026-04-19 00:00:00+00:00,18,8,5,3
2026-04-20 00:00:00+00:00,56,22,0,0
2026-04-21 00:00:00+00:00,44,20,0,0
2026-04-22 00:00:00+00:00,67,27,1,1
2026-04-23 00:00:00+00:00,64,23,0,0
