url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,160,91
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,33,11
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,25,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,19,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,19,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010980.png,15,4
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,15,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,13,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/__pycache__/loader.cpython-36.pyc,12,1
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,11,4
