time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-16 00:00:00+00:00,16,8,3,3
2026-01-17 00:00:00+00:00,9,5,2,2
2026-01-18 00:00:00+00:00,8,4,2,2
2026-01-19 00:00:00+00:00,13,5,18,8
2026-01-20 00:00:00+00:00,3,3,0,0
2026-01-21 00:00:00+00:00,4,4,11,3
2026-01-22 00:00:00+00:00,11,7,31,6
2026-01-23 00:00:00+00:00,2,2,13,4
2026-01-24 00:00:00+00:00,9,5,6,4
2026-01-25 00:00:00+00:00,8,4,1,1
2026-01-26 00:00:00+00:00,3,3,0,0
2026-01-27 00:00:00+00:00,10,6,1,1
2026-01-28 00:00:00+00:00,5,5,1,1
2026-01-29 00:00:00+00:00,9,5,1,1
