url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,299,131
/Ricardokevins/Bert-In-Relation-Extraction/issues,46,11
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,24,14
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,19,15
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,19,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,18,14
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,18,6
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,12,12
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/test.py,12,8
/Ricardokevins/Bert-In-Relation-Extraction/search,12,7
