time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-27 00:00:00+00:00,3,3,16,7
2023-06-28 00:00:00+00:00,4,3,30,8
2023-06-29 00:00:00+00:00,5,4,32,14
2023-06-30 00:00:00+00:00,4,3,13,6
2023-07-01 00:00:00+00:00,4,3,6,1
2023-07-02 00:00:00+00:00,4,3,16,6
2023-07-03 00:00:00+00:00,4,3,25,8
2023-07-04 00:00:00+00:00,5,4,13,9
2023-07-05 00:00:00+00:00,3,2,13,8
2023-07-06 00:00:00+00:00,4,3,17,9
2023-07-07 00:00:00+00:00,5,4,25,9
2023-07-08 00:00:00+00:00,4,3,20,8
2023-07-09 00:00:00+00:00,6,5,47,4
2023-07-10 00:00:00+00:00,2,2,101,16
