time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-01 00:00:00+00:00,7,7,8.0,3.0
2025-07-02 00:00:00+00:00,4,4,3.0,3.0
2025-07-03 00:00:00+00:00,6,5,42.0,5.0
2025-07-04 00:00:00+00:00,5,5,,
2025-07-05 00:00:00+00:00,4,4,,
2025-07-06 00:00:00+00:00,1,1,,
2025-07-07 00:00:00+00:00,10,9,1.0,1.0
2025-07-08 00:00:00+00:00,2,2,8.0,6.0
2025-07-09 00:00:00+00:00,3,3,3.0,3.0
2025-07-10 00:00:00+00:00,3,3,4.0,2.0
2025-07-11 00:00:00+00:00,6,6,2.0,2.0
2025-07-12 00:00:00+00:00,5,5,3.0,3.0
2025-07-13 00:00:00+00:00,5,5,2.0,1.0
2025-07-14 00:00:00+00:00,1,1,1.0,1.0
