url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,95,56
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,41,10
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,27,10
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,21,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,20,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,16,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,13,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/test.py,12,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,11,5
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,9,4
