url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,132,78
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,44,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,34,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,19,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,15,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,13,4
/Ricardokevins/Bert-In-Relation-Extraction/issues,12,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image.png,8,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/test.py,8,1
/Ricardokevins/Bert-In-Relation-Extraction/issues/56,7,4
