url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,118,74
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,22,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,17,8
/Ricardokevins/Bert-In-Relation-Extraction/issues,15,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,15,6
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,13,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,13,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,12,5
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,12,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,9,3
