url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,87,51
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,32,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,27,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/test.py,18,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,16,2
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,15,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,13,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,13,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,10,6
/Ricardokevins/Bert-In-Relation-Extraction/issues,9,6
