time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-15 00:00:00+00:00,3.0,3.0,2,2
2024-02-16 00:00:00+00:00,2.0,2.0,38,2
2024-02-17 00:00:00+00:00,2.0,2.0,3,2
2024-02-18 00:00:00+00:00,2.0,2.0,4,3
2024-02-19 00:00:00+00:00,3.0,3.0,52,6
2024-02-20 00:00:00+00:00,3.0,3.0,9,5
2024-02-21 00:00:00+00:00,2.0,2.0,5,4
2024-02-22 00:00:00+00:00,5.0,5.0,11,5
2024-02-23 00:00:00+00:00,6.0,4.0,28,6
2024-02-24 00:00:00+00:00,2.0,2.0,5,1
2024-02-25 00:00:00+00:00,2.0,2.0,1,1
2024-02-26 00:00:00+00:00,4.0,4.0,9,6
2024-02-27 00:00:00+00:00,2.0,2.0,11,7
2024-02-28 00:00:00+00:00,,,52,14
