url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,250,124
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,55,20
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,50,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,33,13
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,30,12
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,29,16
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/test.py,23,11
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,22,10
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,21,11
/Ricardokevins/Bert-In-Relation-Extraction/tree/main,19,4
