url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,151,79
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,22,7
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,22,7
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,19,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,19,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,16,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,13,6
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/.github/workflows,11,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,10,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,10,5
