url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,79,48
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,23,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,19,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,18,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,17,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,15,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/test.py,14,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,13,4
/Ricardokevins/Bert-In-Relation-Extraction/issues,9,6
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,9,4
