time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-25 00:00:00+00:00,2,2,26,8
2023-03-26 00:00:00+00:00,2,2,41,12
2023-03-27 00:00:00+00:00,5,5,67,21
2023-03-28 00:00:00+00:00,1,1,45,12
2023-03-29 00:00:00+00:00,2,2,120,18
2023-03-30 00:00:00+00:00,4,4,19,8
2023-03-31 00:00:00+00:00,1,1,32,13
2023-04-01 00:00:00+00:00,2,2,19,9
2023-04-02 00:00:00+00:00,1,1,75,12
2023-04-03 00:00:00+00:00,5,5,97,22
2023-04-04 00:00:00+00:00,1,1,62,22
2023-04-05 00:00:00+00:00,2,2,31,10
2023-04-06 00:00:00+00:00,2,2,33,16
2023-04-07 00:00:00+00:00,2,2,59,18
