url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,272,144
/Ricardokevins/Bert-In-Relation-Extraction/issues,23,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,14,12
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,14,11
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,14,10
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,12,9
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,10,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,10,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,9,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,8,6
