url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,83,50
/Ricardokevins/Bert-In-Relation-Extraction/issues,40,7
/Ricardokevins/Bert-In-Relation-Extraction/tree/main,21,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,16,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,15,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/test.py,13,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image.png,11,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/run.sh,10,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,10,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010980.png,10,1
