time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-15 00:00:00+00:00,6,5,153,28
2023-05-16 00:00:00+00:00,5,4,146,20
2023-05-17 00:00:00+00:00,6,4,96,23
2023-05-18 00:00:00+00:00,5,4,32,10
2023-05-19 00:00:00+00:00,4,3,27,16
2023-05-20 00:00:00+00:00,6,4,5,4
2023-05-21 00:00:00+00:00,7,5,34,13
2023-05-22 00:00:00+00:00,5,4,34,18
2023-05-23 00:00:00+00:00,2,2,49,13
2023-05-24 00:00:00+00:00,4,3,23,11
2023-05-25 00:00:00+00:00,4,3,34,11
2023-05-26 00:00:00+00:00,4,3,20,9
2023-05-27 00:00:00+00:00,3,2,24,8
2023-05-28 00:00:00+00:00,2,2,16,6
