url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,114,73
/Ricardokevins/Bert-In-Relation-Extraction/issues,21,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,18,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,17,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,16,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,12,1
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,10,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,8,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,8,4
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,8,4
