time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-18 00:00:00+00:00,1.0,1.0,21,7
2024-07-19 00:00:00+00:00,1.0,1.0,6,6
2024-07-20 00:00:00+00:00,3.0,1.0,2,2
2024-07-21 00:00:00+00:00,4.0,3.0,8,3
2024-07-22 00:00:00+00:00,1.0,1.0,37,9
2024-07-23 00:00:00+00:00,,,31,13
2024-07-24 00:00:00+00:00,2.0,1.0,21,10
2024-07-25 00:00:00+00:00,1.0,1.0,9,3
2024-07-26 00:00:00+00:00,,,51,4
2024-07-27 00:00:00+00:00,1.0,1.0,15,3
2024-07-28 00:00:00+00:00,3.0,1.0,16,6
2024-07-29 00:00:00+00:00,2.0,2.0,21,11
2024-07-30 00:00:00+00:00,,,57,12
2024-07-31 00:00:00+00:00,,,8,7
