time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-28 00:00:00+00:00,3.0,2.0,14,7
2023-09-29 00:00:00+00:00,3.0,2.0,22,3
2023-09-30 00:00:00+00:00,3.0,2.0,27,4
2023-10-01 00:00:00+00:00,3.0,2.0,2,1
2023-10-02 00:00:00+00:00,4.0,3.0,1,1
2023-10-03 00:00:00+00:00,3.0,2.0,2,1
2023-10-04 00:00:00+00:00,4.0,3.0,23,4
2023-10-05 00:00:00+00:00,3.0,2.0,9,4
2023-10-06 00:00:00+00:00,3.0,2.0,37,6
2023-10-07 00:00:00+00:00,3.0,2.0,82,10
2023-10-08 00:00:00+00:00,3.0,2.0,10,8
2023-10-09 00:00:00+00:00,5.0,4.0,16,8
2023-10-10 00:00:00+00:00,9.0,5.0,6,5
2023-10-11 00:00:00+00:00,,,32,8
