url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,39,18
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,6,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,5,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,5,1
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/__pycache__,4,3
/Ricardokevins/Bert-In-Relation-Extraction/fork,3,2
/Ricardokevins/Bert-In-Relation-Extraction/actions,2,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,2,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010980.png,2,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,2,2
