url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,124,77
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,34,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,31,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,29,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,14,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,12,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,8,3
/Ricardokevins/Bert-In-Relation-Extraction/issues,8,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010980.png,8,1
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,5,1
